pair_id,cosine_score,manhattan_distance,euclidean_distance,dot_product
2205351_5397648,0.13954532,-413.29694,-19.032978,29.335587
17210073_16103102,0.24548692,-414.22107,-18.585342,56.137
3575863_13978674,-0.022723913,-403.14584,-18.520208,-3.808704
1102472_1450037,-0.05229211,-444.03485,-20.22484,-10.092008
14020069_14100905,0.043592513,-442.2461,-19.697298,8.763263
15831547_6857925,-0.040492415,-452.59415,-20.521059,-8.133381
972933_14175701,0.041984677,-440.67404,-19.631826,8.376552
2927427_6820827,-0.003076315,-435.78516,-19.86157,-0.60362077
16066296_6307005,0.0018094778,-444.19092,-20.141764,0.36604953
17103923_7523634,-0.14435983,-468.32727,-21.225885,-28.258556
3571639_6307005,-0.0056233406,-447.06946,-20.199976,-1.1356449
15962081_17359100,-0.074469805,-439.3272,-19.829557,-13.262805
14910141_17129419,0.0018417835,-444.02313,-20.115969,0.36848867
7690679_2168629,-0.058846712,-460.28375,-20.710989,-11.896408
11931213_2168629,0.009657085,-438.442,-19.81067,1.9060103
15962081_2168629,0.00080525875,-413.48755,-18.843851,0.1397847
11931213_17359100,-0.058964968,-458.01266,-20.77183,-11.939364
7690679_17359100,-0.10275483,-476.1628,-21.426378,-21.31097
7690679_13947642,-0.07029271,-476.8365,-21.456533,-15.017751
879347_13947642,-0.061696887,-443.99274,-20.218754,-11.5268955
12461755_12905852,-0.024135828,-453.36752,-20.84638,-5.0988364
15458992_14159695,-0.03806734,-449.0732,-20.69188,-7.8486967
4284131_6517713,-0.04954505,-450.84937,-20.764158,-10.170049
4455515_7886983,-0.046313763,-465.7548,-21.478548,-10.167106
4284131_4911108,-0.03688097,-448.54956,-20.645672,-7.5758653
748899_4911108,-0.0331316,-456.09152,-20.54907,-6.767867
14176060_12905852,0.038909912,-431.7549,-19.948513,8.034298
8477787_1872000,-0.028856993,-459.92844,-21.13528,-6.2380576
2073130_4911108,-0.036764145,-457.14157,-20.558865,-7.4912167
12519443_4145720,0.08591825,-453.69104,-20.85262,20.42465
17017396_2691247,-0.032341003,-474.31958,-21.310764,-7.110838
11195256_16185976,-0.0462687,-474.88696,-21.326313,-10.055511
6068989_7832514,-0.07264686,-471.52502,-21.453226,-15.578766
17279299_13708552,-0.013977647,-465.3261,-21.211388,-3.101015
8005508_12497565,-0.05660844,-470.21826,-21.537098,-12.421318
10829538_12497565,0.14053285,-418.47873,-18.689531,28.357162
14678542_2691247,0.009356022,-469.91162,-21.107433,2.1038194
14425363_7832514,-0.07159591,-474.76196,-21.74341,-15.793635
16825738_13648647,-0.009421706,-441.6366,-20.000439,-1.8317782
15123137_13648647,0.094809055,-465.66827,-20.861006,22.787153
10556939_97859,-0.061647415,-454.47443,-20.793324,-12.534732
14623414_97859,-0.22260821,-511.07147,-23.452349,-49.62757
9664342_97859,0.12938261,-428.76794,-19.371834,27.700603
128426_11195256,-0.05516076,-463.30597,-21.155201,-11.6975355
11285854_5363208,-0.069253445,-480.8719,-21.928326,-15.571726
12686174_5363208,-0.023517847,-484.14496,-22.144793,-5.625008
8355910_11195256,-0.07855773,-484.9107,-21.868065,-17.406332
14187697_5363208,-0.039877415,-494.12286,-22.4267,-9.62352
10319549_11195256,-0.017101288,-482.74582,-21.960194,-4.0355635
7151181_5363208,-0.026693344,-498.36548,-22.634367,-6.630765
17341458_11195256,-0.0032274723,-449.5882,-20.123741,-0.6501808
2172951_5363208,-0.072309256,-473.13818,-21.7198,-15.900451
17277437_5805206,-0.07069826,-475.97565,-21.861637,-15.683973
17115268_5229994,-0.0312469,-469.2024,-21.467144,-6.935766
13469335_10310324,-0.06888223,-486.1685,-22.126167,-15.749265
1137591_5805206,-0.06770754,-476.579,-21.735783,-14.901523
16479505_10858451,-0.046039343,-457.20615,-20.791515,-9.511417
14327056_5229994,-0.12839055,-477.66928,-21.742115,-26.85423
14911568_4129697,0.011120319,-422.9809,-19.199846,2.042733
12660161_10310324,0.100485325,-423.72772,-19.591196,21.436756
17115268_5805206,-0.069321394,-476.19476,-21.86936,-15.406061
3792895_2261077,0.0005501509,-422.96646,-19.307451,0.10204458
13085696_1962842,-0.13515413,-466.38617,-21.539658,-27.34272
14306013_1134364,0.055710673,-388.10324,-17.880745,9.406355
10993194_153356,0.0927943,-381.36676,-17.42925,15.507851
7993395_1962842,-0.12389469,-459.8129,-20.875397,-23.90419
9293076_1962842,0.008790255,-422.34183,-19.46687,1.6733975
10351119_497196,-0.11465466,-442.7319,-20.081316,-20.716599
10637069_1962842,-0.03219676,-430.2542,-19.589718,-5.972972
1139124_1134364,0.10648501,-386.33032,-17.56944,18.312347
17210073_13871276,0.014937699,-454.87802,-20.511875,3.1693966
5874111_13871276,0.07678163,-428.9797,-19.362238,15.55194
16600473_5280656,0.026002884,-401.1709,-18.086449,4.346361
16600473_13871276,0.024662793,-404.1231,-18.250006,4.184883
16504717_5280656,0.059522748,-432.6872,-19.485674,11.9645605
4486875_8020552,-0.06468177,-453.51276,-20.611603,-12.753812
2036871_8124542,-0.06797171,-457.37073,-20.754927,-13.584265
13797692_2191502,-0.04589176,-460.21298,-20.902308,-9.532591
15064622_4864772,-0.015899897,-444.57666,-19.903986,-3.066247
16559214_8020552,0.039718747,-454.97845,-20.321707,8.515699
6689749_4864772,-0.05903673,-486.4509,-21.94048,-13.416258
16921535_8020552,-0.075128555,-472.24924,-21.179653,-15.588884
14505351_8020552,-0.016617894,-446.3969,-20.09995,-3.258706
12850924_2794977,0.10644734,-435.437,-19.939144,23.589228
13648647_9586536,-0.07874942,-487.42563,-22.065487,-17.752426
15165864_9586536,-0.09175253,-505.86188,-22.642641,-21.471521
16825738_9586536,-0.01650393,-434.46088,-19.512396,-3.0577874
6575483_11931213,-0.048901796,-453.08368,-20.672766,-9.9011135
6575483_879347,-0.05765629,-431.06323,-19.817867,-10.456192
289398_879347,0.06902671,-404.09384,-18.394674,12.269303
128426_11931213,-0.1311953,-463.20483,-21.017485,-25.552597
289398_15436412,-0.11880767,-472.49747,-21.709597,-25.011007
16684758_15436412,-0.045286536,-460.20074,-20.781767,-9.354419
16684758_879347,0.016326427,-416.69775,-18.684114,2.8474693
128426_15436412,0.17218941,-411.49295,-18.496796,35.577225
6575483_14910141,-0.097444296,-457.87766,-20.864733,-19.146757
7345853_2653801,0.21633524,-422.79718,-19.05852,50.10717
12793911_2653801,-0.042173624,-494.36227,-22.13181,-9.901754
5084720_13113432,0.05055672,-465.99408,-21.166931,11.927715
8569714_12064904,-0.045215845,-479.28925,-22.149837,-10.606776
9871004_14848629,-0.02493906,-482.59988,-21.635872,-5.694296
17007159_17050843,-0.07056236,-471.52313,-21.640852,-15.429259
5858658_17050843,0.019405961,-461.77158,-21.32757,4.498451
5325110_13113432,0.07708371,-463.0946,-20.833923,18.125546
11882662_14848629,0.031099796,-466.09534,-21.274439,7.263693
2036871_16999928,-0.036173463,-409.65228,-18.763689,-6.1440353
11443061_17391666,0.07985127,-431.54767,-19.626759,16.577114
441714_8535273,-0.085909605,-430.16608,-19.753428,-15.365118
9498225_15730910,-0.058314443,-457.2898,-20.749504,-11.74681
12728930_11869448,0.029745936,-447.6501,-20.503387,6.4296236
16978067_16999928,-0.06260109,-438.9685,-20.117281,-11.827562
3765158_15730910,0.123785496,-378.56046,-17.272413,21.066008
441714_11869448,0.035822928,-410.44727,-18.742981,6.484436
507846_15730910,-0.064089775,-429.58188,-19.764444,-11.75028
11791807_3118090,-0.022139668,-454.92722,-20.69746,-4.5170813
10203762_3118090,0.033905387,-471.33755,-21.16264,7.8063674
11791807_9986497,-0.002352953,-450.82077,-20.561543,-0.4823482
4352502_9986497,-0.086687446,-484.1015,-22.245304,-19.55069
4352502_3118090,-0.07095289,-484.2163,-22.02596,-15.92626
11537002_16080418,0.050477266,-460.03613,-20.719152,11.276466
10203762_9986497,0.019958973,-474.1196,-21.370476,4.6172156
14612410_7087177,-0.015282631,-482.68494,-21.862093,-3.578353
4423946_10225381,0.035809398,-437.69333,-19.919697,7.3321934
12280000_13754486,-0.033577204,-479.88428,-21.915203,-7.6039133
16600473_5657275,0.027154446,-392.1064,-17.979626,4.4947343
17352742_5657275,-0.03949821,-447.9512,-20.404644,-7.8719444
15914256_13754486,-0.0059645176,-470.77765,-21.564083,-1.3442104
1274297_13754486,0.01958251,-424.5426,-19.369818,3.739935
4369610_10225381,-0.04343152,-456.3714,-20.753504,-8.9205265
1274297_1827801,0.028829575,-423.76825,-19.266584,5.4987574
3365206_10225381,-0.052099586,-457.36505,-20.824593,-10.687294
2018959_15123615,-0.06367612,-453.58813,-20.763298,-12.866064
1343030_13520861,-0.05033672,-456.46033,-21.179901,-10.674141
7788118_15123615,-0.014543772,-446.97272,-20.75286,-3.064753
11143527_13520861,-0.055760145,-447.32065,-20.542376,-11.124468
2018959_5117571,-0.01267457,-457.12872,-20.655592,-2.6680536
12895990_15123615,-0.0781728,-444.1418,-20.44167,-15.138929
5745889_15123615,-0.06056881,-448.95203,-20.398191,-11.868092
9132060_5117571,-0.019372582,-460.909,-21.046164,-4.1994267
13321306_5117571,-0.044546127,-466.28754,-21.40984,-9.746464
17356285_17105062,-0.121377826,-451.851,-20.650564,-22.727638
17145597_17105062,-0.01110363,-449.45084,-20.474375,-2.2929492
17340383_17105062,0.016215563,-437.62863,-20.077572,3.3049088
15170431_17105062,0.025817156,-453.20312,-20.595303,5.6167545
6529940_12734851,-0.07755852,-431.4704,-19.943598,-13.856508
5718389_4251021,-0.049208403,-436.01007,-20.019514,-9.205137
6529940_4251021,-0.045057416,-433.31763,-20.043766,-8.472969
15400229_1921371,-0.040041447,-475.69714,-21.276356,-8.707192
12887752_4251021,0.47018397,-303.29718,-13.757365,82.36867
6529940_1921371,-0.030142069,-457.40875,-21.335173,-6.64966
7347906_1921371,0.0053473115,-433.4751,-19.470083,1.0143213
14050431_614345,-0.16617632,-475.54413,-21.564882,-33.069748
5690193_16662665,-0.15140986,-461.51733,-20.880484,-28.600266
12860619_3996507,0.04530704,-441.65775,-20.015934,9.493265
4999164_2183502,-0.02703929,-484.0503,-21.486135,-6.0651517
16102810_6129370,0.0069248676,-488.28558,-22.204884,1.7088335
1707457_2183502,0.000977099,-455.82416,-20.869923,0.2129147
816992_2183502,-0.05275905,-440.34393,-19.56325,-9.476533
9734824_2183502,0.0366261,-479.38257,-21.663963,8.836136
1707457_6129370,-0.016323447,-468.5146,-21.307106,-3.6456888
14693750_3996507,-0.015870333,-472.53915,-21.404762,-3.5779877
2128045_6129370,-0.10922778,-500.29834,-22.552858,-25.029007
15374923_17160200,0.00076693296,-454.367,-20.733694,0.16345352
13099250_17160200,-0.056255102,-500.39,-22.464592,-13.435098
9466080_17160200,0.03413576,-464.69458,-20.771374,7.5881176
17306207_9708449,0.038025677,-412.14713,-18.193832,6.5083203
14972996_9708449,-0.012978554,-448.36566,-20.380428,-2.6530485
15510982_1306250,-0.02780974,-505.5198,-22.519854,-6.8455844
16676911_9142280,0.05254513,-484.6696,-21.938435,13.331838
2625_5470738,0.00017523766,-446.91376,-20.519188,0.036672115
11727821_10876264,0.011649013,-460.96207,-20.894798,2.560192
5680468_8693760,0.027323484,-488.09448,-22.084808,6.8485274
11727821_15931638,0.029309213,-453.7405,-20.63974,6.402685
9466080_10876264,0.004995227,-463.54364,-21.034954,1.1059942
14861023_11628524,0.01767075,-498.69437,-22.14635,4.405572
17293659_5470738,0.031660616,-481.5899,-21.857931,7.7997704
8042095_15510982,-0.09849644,-500.7151,-22.374304,-22.196304
5680468_16931085,-0.056735396,-503.09564,-22.972412,-14.161531
403791_16931085,-0.116618514,-469.326,-21.342121,-23.404251
2625_16931085,-0.07011604,-471.0121,-21.443207,-14.945463
6837620_16931085,-0.050842524,-467.74945,-21.273163,-10.863276
8568281_14861023,-0.011529088,-508.39108,-22.870558,-2.980578
6837620_15510982,-0.053284645,-476.3908,-21.799776,-11.860289
17293659_16931085,-0.049604893,-504.68176,-22.958122,-12.448493
8568281_15897106,-0.011820793,-501.3397,-22.735296,-3.0193155
6082212_1937088,-0.11400223,-479.15643,-21.789433,-24.119751
9129726_8678772,0.015483916,-500.143,-22.71394,4.049859
9129726_2046472,-0.002047658,-503.76422,-22.757923,-0.527771
16110879_2046472,0.03809333,-455.93878,-20.558311,8.333631
16978067_9834197,0.00037026405,-469.6958,-21.261198,0.08362579
16978067_2046472,0.025552154,-464.5785,-21.044525,5.797994
1801899_1127566,0.029781878,-500.45218,-22.649836,7.8527822
6082212_9834197,-0.099629164,-475.10748,-21.573809,-20.946613
16110879_9834197,0.0081499815,-462.48538,-20.82067,1.7745209
8135204_223879,-0.03004837,-494.97446,-22.203966,-7.1880083
14351857_16646205,0.052669644,-444.801,-20.55139,11.679981
16978067_223879,0.14288378,-440.2116,-19.892582,32.894737
13204304_16646205,0.09176564,-458.1715,-20.5818,21.370028
10660258_13557980,-0.028267384,-468.39774,-21.656727,-6.42906
6698203_7161729,0.051385403,-460.62335,-20.752499,11.649622
3016821_223879,-0.08285761,-475.61163,-21.291908,-17.094803
11504300_6466566,0.07057071,-446.5874,-20.52719,15.988172
11928651_7161729,0.07037604,-468.5097,-21.069565,16.803383
2512633_8838887,-0.10920501,-463.93237,-21.492548,-22.736979
10203762_11346215,0.028089881,-436.0255,-19.677242,5.592417
5925421_11346215,0.041314363,-416.79974,-18.83981,7.640855
17557444_14016090,-0.07186139,-456.46332,-21.21496,-15.083667
14043538_8838887,0.04358393,-433.5442,-19.781683,8.916077
16545916_12758564,-0.086677074,-468.362,-21.28438,-18.067179
3707004_12758564,-0.02739501,-440.30148,-19.642979,-5.111037
17293659_2625,0.12545145,-435.83337,-19.7804,27.6408
5680468_13433701,0.11384559,-439.87823,-19.874746,25.035978
16676911_6837620,0.13265824,-440.66702,-19.85422,29.636768
10758350_2625,-0.0981729,-459.09406,-21.324541,-20.239536
10758350_13611972,-0.09827626,-462.64578,-21.4271,-20.471926
5680468_2625,0.11797953,-437.8557,-19.80064,25.85532
8568281_6837620,0.10896069,-440.32983,-19.87877,23.851778
16676911_8042095,0.093991935,-452.29095,-20.387533,21.259651
12443158_3346127,-0.09976125,-466.72052,-21.705734,-21.19968
2399067_16761997,-0.017484665,-461.18045,-20.787243,-3.6809788
8686935_16761997,0.08253968,-459.68365,-20.855856,19.563963
10921507_13540024,0.09421027,-452.16205,-20.338528,21.505196
14043538_16761997,0.089502394,-439.042,-20.118013,19.820093
67985_13540024,-0.087500095,-484.35303,-22.030489,-19.504839
16545916_3167600,-0.04266715,-464.71405,-21.46849,-9.413224
10921507_16761997,0.09644997,-454.77588,-20.457924,22.320444
13910296_13540024,0.024564564,-494.4831,-22.140055,6.1569057
12760639_16717086,-0.13188314,-439.42957,-19.797377,-22.827347
15170431_16717086,0.03895259,-414.11856,-19.080547,7.332944
17340383_16717086,0.031722903,-402.20123,-18.48953,5.5945907
10130997_16705134,0.027425826,-436.77637,-19.829702,5.507045
10130997_1334355,0.038757205,-442.50482,-20.057314,8.02249
7081948_15999688,-0.0019221306,-460.91406,-21.292694,-0.4348135
15165864_16705134,0.025346398,-478.97937,-21.631872,6.072443
13800508_16705134,-0.036426067,-482.46475,-22.157158,-8.617089
10732305_1334355,-0.05742836,-469.6484,-21.87635,-12.975411
8046868_14736342,0.042593658,-475.5113,-21.302404,10.081144
12507892_15999688,-0.1401521,-452.07614,-20.959768,-26.72593
16182625_14736342,0.03681326,-458.1929,-20.529768,8.050867
7282222_12765238,-0.098935485,-467.22018,-21.247925,-20.320087
17287782_15728216,0.023681223,-434.8924,-19.933939,4.8097544
11892325_12765238,-0.011892796,-428.40985,-19.500925,-2.2285836
17287782_12765238,0.042787433,-423.27274,-19.392496,8.401741
7115653_15728216,-0.008724809,-449.09222,-20.651423,-1.8439884
17115268_12765238,0.060020804,-445.83487,-20.602499,13.47148
11482981_12765238,-0.013330579,-425.32275,-19.459988,-2.4828594
13684177_12294719,0.011984587,-485.6524,-22.56428,3.0866327
13145526_7743600,-0.030344367,-500.1949,-22.602066,-7.522328
7358314_15280820,0.017467976,-482.44678,-22.397345,4.4569235
15641249_12294719,-0.028253078,-499.2878,-22.547388,-6.9839487
15641249_15280820,-0.028890371,-498.55875,-22.490824,-7.1016283
16996592_12294719,-0.057161808,-500.95215,-22.72871,-13.962879
17406749_16468347,0.017045379,-482.57166,-22.39198,4.3414106
16996592_16468347,-0.056875467,-497.023,-22.535364,-13.664444
14054878_5687960,-0.043785095,-441.8581,-20.227226,-8.410044
7849044_16943667,-0.0542773,-466.39587,-21.0195,-11.294817
656068_476880,-0.00024533272,-456.06952,-20.462723,-0.050946712
16561320_10793338,-0.04870391,-461.0511,-20.883242,-10.074691
13682203_507859,-0.036245823,-439.37222,-19.939898,-6.729279
9899756_16943667,-0.011907935,-450.03992,-20.588165,-2.476366
5607715_5613946,0.14906305,-414.3887,-18.668451,30.524994
14010048_1969682,-0.049134493,-472.86127,-21.427624,-10.750787
8823650_9662754,0.010396659,-460.43622,-20.7187,2.2535815
15170431_17188952,0.077640414,-441.92218,-19.828547,16.545643
12760639_17188952,-0.048941612,-438.5442,-20.322153,-9.589609
15165864_17188952,0.078944445,-464.04352,-20.838161,18.5414
15641249_15109550,0.032630324,-495.1681,-22.300089,8.376753
2189584_1433352,0.0011419058,-464.96625,-21.071156,0.2534604
10855617_661997,-0.08632183,-437.91052,-20.078972,-15.87523
2584447_1433352,-0.046191692,-466.2601,-21.130974,-9.856363
22670_1433352,-0.049884677,-460.445,-20.987463,-10.464388
15519505_12813892,-0.006423235,-467.20822,-21.313322,-1.4492865
14740763_15815234,-0.04048443,-433.1584,-19.681026,-7.4254603
15519505_906334,0.003771603,-448.39212,-20.706621,0.80963993
5293198_661997,-0.09472036,-441.14508,-20.197668,-17.483997
15458992_17526046,-0.017347813,-457.08276,-20.897331,-3.7226992
11628524_16846789,0.061466098,-457.5943,-20.773048,14.123252
9764503_4942887,0.052597463,-452.8075,-20.692665,11.879293
4624542_16846789,0.08930218,-450.83212,-20.341085,20.282228
3685781_16846789,-0.04348898,-471.4361,-21.586927,-9.7105
3097981_4571072,-0.044843316,-433.63544,-19.929323,-8.465694
17160200_17557275,-0.0077768564,-465.8014,-21.287336,-1.7416925
13957999_4571072,0.03621757,-446.32104,-20.441319,7.849586
3097981_17557275,-0.043426156,-428.76843,-19.716038,-8.049835
15931638_16846789,0.058904827,-461.85214,-20.864712,13.614431
10463315_401688,-0.03335333,-488.7469,-22.36825,-8.0724325
17127465_17115268,-0.027913332,-484.72723,-22.065775,-6.601773
7951274_17277437,-0.017170668,-484.41055,-22.152544,-4.1401067
7951274_2684776,-0.027064323,-485.46954,-22.237867,-6.5130057
14911568_401688,-0.02768612,-440.7558,-20.340221,-5.4264503
14911568_8186785,-0.022170782,-438.95505,-20.321014,-4.3572507
2719436_8186785,-0.01822412,-483.90875,-22.156694,-4.3906546
13714816_401688,0.01570791,-457.841,-20.771482,3.412435
1813777_8186785,-0.103411436,-498.66217,-22.721167,-24.14452
12686174_4236897,0.03693044,-488.60397,-21.856056,9.156749
6068989_4236897,-0.06776905,-479.13953,-21.938663,-15.231367
14203653_4236897,0.06807536,-454.672,-20.703379,15.629234
14187697_4236897,0.054852903,-485.7834,-21.75141,13.722542
16399243_17210073,-0.022850156,-471.23425,-21.484837,-5.1488676
5405210_17210073,-0.027014732,-475.8105,-21.608404,-6.134897
13046037_17091521,0.046964526,-456.73624,-21.07428,10.942854
14599207_16758809,-0.13002777,-468.7798,-21.13102,-25.629448
13888075_16758809,0.097792804,-404.95862,-18.485025,18.369415
8571506_16758809,-0.042390108,-469.06403,-21.062637,-9.020431
17500102_16758809,-0.024424553,-457.5589,-20.616615,-5.0658216
16778498_6754545,0.093612134,-418.84344,-18.923151,18.462708
5756721_9397439,-0.054247737,-429.2377,-19.363655,-9.646658
6025778_16363748,-0.0029022694,-471.55188,-21.251669,-0.6534022
11347714_6754545,0.036067486,-416.67783,-18.981247,6.740424
1127566_16363748,-0.031455517,-488.45508,-22.113771,-7.452225
12728930_6754545,-0.0011066198,-446.54874,-20.454905,-0.22995305
1127566_6754545,-0.022140503,-464.48917,-21.020159,-4.74252
11443061_9397439,0.005643368,-443.2122,-20.277224,1.1558983
16978067_16363748,-0.010612726,-467.62363,-21.179089,-2.3540366
15297342_14807883,-0.06527829,-459.7981,-20.56051,-12.832798
12765238_16533678,0.038707018,-412.2524,-18.85753,7.1278524
16418231_16533678,-0.06934929,-440.9808,-19.982462,-12.885948
3693409_2282830,0.071617246,-426.04926,-19.528227,14.43354
12765238_2369720,0.025451183,-417.48553,-19.055347,4.724247
5693699_3547062,-0.09514356,-464.88052,-21.211866,-19.234789
12765238_3547062,0.042066395,-406.08716,-18.815384,7.737985
15856084_3547062,0.036738634,-432.08093,-20.009975,7.4863744
14148871_10795493,-0.05773616,-414.76196,-19.24526,-10.057173
15999688_9764503,-0.038788915,-473.12363,-21.7535,-8.832536
15882056_9764503,0.5042721,-317.9594,-14.238663,100.632355
893977_2240321,-0.04831326,-446.87027,-20.253733,-9.435354
15561060_2240321,0.039934278,-444.5181,-20.168823,8.45849
10654429_2240321,-0.008253574,-463.69885,-21.235733,-1.8411808
893977_3685781,-0.12203491,-471.9157,-21.37344,-24.73412
3779923_9764503,-0.1238004,-471.18344,-21.104378,-24.193848
16748015_2240321,-0.1394906,-496.16724,-22.267612,-30.322403
3779923_3685781,-0.092318654,-457.77127,-20.562834,-17.669708
17491172_17287782,0.13339806,-384.53064,-17.55232,23.635689
3108565_17287782,-0.022700548,-457.31393,-20.61346,-4.700798
10468612_5520766,0.08346963,-413.03946,-18.942923,16.337584
15250771_1007336,-0.096269846,-496.599,-22.868603,-22.880741
17239248_16479505,0.01425159,-429.50696,-19.601725,2.7682278
3855725_16479505,-0.03993082,-464.5916,-20.971254,-8.443441
8804841_5713719,-0.040316463,-446.15384,-20.717342,-8.251175
17239248_7274771,0.013872147,-433.8185,-19.800905,2.7439547
17443168_16479505,-0.02701664,-464.26596,-20.94686,-5.7706456
6057219_5520766,-0.051803112,-429.59967,-19.883759,-9.720797
6036729_7498358,-0.021089077,-451.41132,-20.70229,-4.424986
7898608_410023,0.010469437,-460.76184,-20.885479,2.3021421
16518810_410023,-0.09467745,-466.2163,-21.064402,-19.186378
4033853_410023,0.10382676,-430.1947,-19.487583,21.987526
3705669_17557442,0.00543797,-446.02353,-19.857042,1.0779679
4033853_17158753,0.11260885,-430.5572,-19.459585,24.019283
6458188_17557442,0.029673815,-450.83948,-20.545942,6.423425
7115653_17557442,0.05484754,-435.90796,-19.521101,11.053074
16518810_17557442,-0.08099568,-461.02686,-20.699697,-16.051617
7341213_17158753,0.048122287,-444.73462,-20.356808,10.46493
543627_14370030,0.0301013,-444.06952,-19.945347,6.1324816
4467189_14306013,0.05372113,-440.22806,-19.48979,10.728722
4467189_6357198,0.043293953,-447.81775,-19.809856,8.854482
543627_10993194,0.055024266,-434.4627,-19.573088,11.059292
5217295_14370030,-0.06046629,-458.9043,-20.88966,-12.361053
14552152_14306013,-0.046175957,-452.0044,-20.619785,-9.330315
4467189_14370030,0.038316905,-440.60077,-19.662666,7.665922
16422707_6357198,-0.067943215,-473.49515,-21.439545,-14.527349
6296416_14370030,-0.046176672,-454.58652,-20.657656,-9.36469
920880_1022937,-0.08336365,-500.52118,-22.75806,-19.927029
4543254_6099516,0.06301254,-462.84445,-21.14793,15.0382595
13131683_1022937,-0.0060225725,-439.17932,-20.444103,-1.2366004
15054489_6099516,-0.08332288,-502.37027,-22.797308,-19.98675
363099_1564627,-4.01E-05,-442.09753,-20.583857,-0.008435011
6698203_6875017,-0.10215211,-467.9503,-21.641298,-21.701578
187005_14798000,-0.058248043,-470.7469,-21.598116,-12.83331
363099_14798000,-0.10457206,-447.53888,-21.044252,-20.918194
15054489_8464290,-0.111486435,-509.29248,-23.096088,-26.752453
7081948_16545916,-0.111367464,-480.35208,-22.055834,-24.34377
14043538_16545916,0.12926018,-412.26523,-18.930618,26.598606
2426118_15641249,0.02076286,-480.266,-22.306454,5.2712636
13684177_15641249,0.04193318,-474.94623,-22.100887,10.68001
16996592_13145526,0.021833122,-486.09332,-21.854713,5.3290763
16996592_15641249,0.031665087,-480.58023,-21.63006,7.649091
16566859_17281818,0.0076960325,-442.3709,-20.346369,1.6051407
8205766_17500102,0.091364145,-440.93286,-19.859901,19.783428
2837080_17281818,-0.009517908,-452.9574,-20.522722,-1.9852085
5712523_17500102,0.0131646395,-444.7458,-20.392542,2.7718923
1782050_17500102,0.07193613,-450.40167,-20.354366,15.985443
16676911_17500102,0.012896419,-476.8319,-21.502083,2.9928699
2837080_17500102,-0.0019911528,-445.3698,-20.221624,-0.40630054
13714078_17281818,-0.037588954,-446.84253,-20.25273,-7.4108295
9099865_17500102,0.11829138,-430.2798,-19.389696,25.186605
7151181_4922247,0.007524848,-490.87402,-22.565107,1.9261271
15718980_4922247,-0.07936859,-487.65677,-22.366753,-18.382591
15823601_4922247,-0.054840446,-468.6787,-21.38729,-11.826834
8823127_4922247,-0.01927054,-442.86478,-20.57978,-3.9566197
7151181_10309406,0.006081581,-495.26227,-22.85804,1.5972767
11195256_4922247,-0.081828594,-482.9651,-22.162851,-18.549255
7210973_2023028,0.01363641,-462.61853,-21.002636,3.0491633
2424048_3172055,0.018194377,-468.75485,-21.422195,4.251617
6068989_4922247,-0.06929302,-477.5901,-21.884455,-15.481361
9417456_15799219,-0.06319332,-454.97565,-20.936375,-12.954232
17099899_15799219,0.025002778,-477.8519,-21.8388,6.1018133
10203762_15799219,-0.026594877,-464.74542,-21.108414,-5.763353
674055_16688994,0.029783666,-425.56085,-19.201641,5.645273
11892325_4386691,0.0077437162,-433.83115,-19.527952,1.4812729
11892325_8837710,0.025644898,-428.66684,-19.24759,4.85723
4297794_16688994,0.018327951,-426.8649,-19.170425,3.4179423
4297794_16988985,-0.015464544,-441.97552,-19.864994,-2.9838371
4264349_8837710,-0.008864045,-437.68484,-19.559574,-1.6742508
4264349_16627931,-0.00819397,-437.53976,-19.586987,-1.552623
11482981_4386691,-0.012130976,-438.61774,-19.667555,-2.3063867
11892325_9534014,0.03416109,-422.78424,-19.106754,6.4348154
16255840_16332181,0.07353616,-489.17026,-21.773617,18.506165
15374923_16332181,0.11408138,-409.88217,-18.749214,22.580662
1015454_16332181,0.18245924,-405.1493,-18.249668,37.134598
3127506_16332181,0.10001129,-412.5424,-18.644585,19.220196
13586702_7778722,-0.023857117,-458.36502,-20.654678,-4.965315
13089772_6533958,-0.027808428,-469.0709,-21.20048,-6.0802326
151306_7778722,-0.023174286,-477.20465,-21.722479,-5.33562
2999298_6533958,0.036525726,-423.92154,-19.223742,6.928377
17557442_10556939,-0.0021153688,-447.55127,-20.304926,-0.4347186
9734824_10556939,0.010611117,-483.36993,-22.052923,2.5872138
12570717_4723521,0.0025798678,-458.9785,-20.931997,0.5664468
11719250_16368455,0.015139222,-457.40646,-20.91829,3.363161
16066425_4723521,0.012201667,-454.6339,-20.65237,2.634114
8504584_15831547,0.0081935525,-458.08337,-21.200699,1.8566502
12715300_14760008,0.016487122,-453.10538,-20.811527,3.630047
13630765_2804226,-0.01746428,-455.4355,-21.200884,-3.857152
1146536_2804226,0.0154131055,-453.04517,-20.734226,3.3638005
14946096_14760008,0.031946898,-440.29626,-20.21186,6.730034
15426105_15831547,0.002198398,-456.29065,-21.133726,0.49191856
8729772_2194978,0.025617957,-436.89038,-19.62316,5.05655
9883208_986838,-0.03954053,-452.90628,-20.545935,-8.028215
1102472_986838,-0.03883767,-471.05756,-20.935915,-8.188949
17352742_1739356,-0.10206342,-469.23846,-21.304409,-20.970648
1146536_9042900,0.09684062,-414.71832,-18.969032,19.242466
1102472_11269569,-0.036018968,-464.29922,-20.830301,-7.5365295
